vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-06-01 00:00:55,2016-06-01 00:13:20,1,2.70,-74.004173278808594,40.738063812255859,1,N,-74.017196655273438,40.711284637451172,1,11.00,0.50,0.50,2.45,0.00,0.30,14.75
1,2016-06-01 00:00:55,2016-06-01 00:20:35,1,4.20,-74.005577087402344,40.740722656250000,1,N,-73.961814880371094,40.713790893554687,1,16.50,0.50,0.50,3.55,0.00,0.30,21.35
1,2016-06-01 00:00:55,2016-06-01 00:31:25,1,19.20,-73.790199279785156,40.646770477294922,2,N,-73.966484069824219,40.789272308349609,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
2,2016-06-01 00:00:55,2016-06-01 00:10:58,1,2.50,-73.963226318359375,40.777713775634766,1,N,-73.969131469726563,40.753322601318359,1,10.00,0.50,0.50,2.26,0.00,0.30,13.56
2,2016-06-01 00:00:55,2016-06-01 00:04:26,2,1.45,-73.950500488281250,40.786510467529297,1,N,-73.958801269531250,40.768291473388672,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
2,2016-06-01 00:00:56,2016-06-01 00:05:43,6,1.15,-73.943260192871094,40.836471557617188,1,N,-73.953712463378906,40.822128295898437,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
1,2016-06-01 00:00:57,2016-06-01 00:17:57,1,6.40,-73.782600402832031,40.644451141357422,1,N,-73.851005554199219,40.678638458251953,2,19.50,0.50,0.50,0.00,0.00,0.30,20.80
1,2016-06-01 00:00:57,2016-06-01 00:25:21,2,5.80,-73.995285034179688,40.749462127685547,1,N,-73.961090087890625,40.717220306396484,1,21.00,0.50,0.50,4.45,0.00,0.30,26.75
1,2016-06-01 00:00:57,2016-06-01 00:08:44,1,2.20,-73.954566955566406,40.773876190185547,1,N,-73.982330322265625,40.762508392333984,1,8.50,0.50,0.50,2.45,0.00,0.30,12.25
1,2016-06-01 00:00:57,2016-06-01 00:05:49,2,1.50,-73.981094360351563,40.781692504882812,1,N,-73.991828918457031,40.763858795166016,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:00:57,2016-06-01 00:09:35,3,3.84,-73.952453613281250,40.775653839111328,1,N,-73.976074218750000,40.732566833496094,1,13.00,0.50,0.50,2.86,0.00,0.30,17.16
1,2016-06-01 00:00:58,2016-06-01 00:10:08,2,2.50,-73.956047058105469,40.778572082519531,1,N,-73.984695434570313,40.768318176269531,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
1,2016-06-01 00:00:58,2016-06-01 00:04:25,4,1.50,-73.963874816894531,40.802932739257813,1,N,-73.975212097167969,40.786800384521484,1,6.00,0.50,0.50,1.20,0.00,0.30,8.50
1,2016-06-01 00:00:58,2016-06-01 00:16:25,2,3.60,-74.000251770019531,40.723888397216797,1,N,-73.976699829101563,40.765201568603516,2,13.50,0.50,0.50,0.00,0.00,0.30,14.80
1,2016-06-01 00:00:59,2016-06-01 00:05:54,1,0.80,-73.952308654785156,40.789859771728516,1,N,-73.940345764160156,40.789760589599609,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
1,2016-06-01 00:00:59,2016-06-01 00:23:16,2,3.80,-73.986534118652344,40.761657714843750,1,N,-73.928215026855469,40.755718231201172,3,17.00,0.50,0.50,0.00,0.00,0.30,18.30
2,2016-06-01 00:00:59,2016-06-01 00:10:21,3,1.88,-73.979515075683594,40.746421813964844,1,N,-73.999740600585938,40.761558532714844,1,8.50,0.50,0.50,1.00,0.00,0.30,10.80
2,2016-06-01 00:00:59,2016-06-01 00:23:51,5,8.05,-73.873046875000000,40.774169921875000,1,N,-73.950141906738281,40.824508666992188,1,26.50,0.50,0.50,5.00,5.54,0.30,38.34
1,2016-06-01 00:01:00,2016-06-01 00:07:35,1,1.50,-73.995292663574219,40.733562469482422,1,N,-73.985221862792969,40.746044158935547,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
2,2016-06-01 00:01:00,2016-06-01 00:04:10,3,0.78,-73.988677978515625,40.722576141357422,1,N,-73.980773925781250,40.730625152587891,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:01:00,2016-06-01 00:26:01,1,6.31,-74.007423400878906,40.748359680175781,1,N,-73.983238220214844,40.672958374023438,1,22.50,0.50,0.50,7.14,0.00,0.30,30.94
2,2016-06-01 00:01:00,2016-06-01 00:12:45,1,2.68,-74.009948730468750,40.720756530761719,1,N,-73.989166259765625,40.740547180175781,1,10.50,0.50,0.50,2.36,0.00,0.30,14.16
2,2016-06-01 00:01:00,2016-06-01 00:24:42,3,3.43,-74.007629394531250,40.740890502929688,1,N,-73.967887878417969,40.752681732177734,1,16.50,0.50,0.50,1.00,0.00,0.30,18.80
2,2016-06-01 00:01:01,2016-06-01 00:09:28,1,2.16,-73.978027343750000,40.766529083251953,1,N,-73.951362609863281,40.776050567626953,1,8.50,0.50,0.50,1.96,0.00,0.30,11.76
2,2016-06-01 00:01:01,2016-06-01 00:06:24,6,1.07,-73.999977111816406,40.748523712158203,1,N,-73.990692138671875,40.756088256835937,1,6.00,0.50,0.50,2.19,0.00,0.30,9.49
2,2016-06-01 00:01:01,2016-06-01 00:13:17,1,3.63,-73.983352661132813,40.739028930664062,1,N,-73.956497192382812,40.733581542968750,1,12.50,0.50,0.50,5.80,5.54,0.30,25.14
2,2016-06-01 00:01:01,2016-06-01 00:17:55,2,4.64,-73.981613159179688,40.773670196533203,1,N,-73.996780395507813,40.715229034423828,1,16.00,0.50,0.50,2.00,0.00,0.30,19.30
1,2016-06-01 00:01:02,2016-06-01 00:12:22,1,4.20,-74.013305664062500,40.717555999755859,1,N,-73.982330322265625,40.723564147949219,1,14.50,0.50,0.50,3.16,0.00,0.30,18.96
2,2016-06-01 00:01:02,2016-06-01 00:12:35,1,2.55,-74.004440307617188,40.742248535156250,1,N,-73.979583740234375,40.746650695800781,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
1,2016-06-01 00:01:03,2016-06-01 00:06:45,1,1.10,-73.945686340332031,40.773616790771484,1,N,-73.962333679199219,40.778186798095703,1,6.50,1.00,0.50,1.65,0.00,0.30,9.95
1,2016-06-01 00:01:03,2016-06-01 00:20:33,1,5.90,-73.982337951660156,40.771274566650391,1,N,-74.013641357421875,40.702301025390625,2,19.50,0.50,0.50,0.00,0.00,0.30,20.80
1,2016-06-01 00:01:03,2016-06-01 00:07:35,1,1.40,-73.990768432617188,40.728332519531250,1,N,-73.984458923339844,40.744228363037109,1,7.00,0.50,0.50,1.65,0.00,0.30,9.95
1,2016-06-01 00:01:04,2016-06-01 00:19:52,1,1.80,-73.987129211425781,40.758148193359375,1,N,-73.961387634277344,40.760459899902344,1,13.00,0.50,0.50,2.10,0.00,0.30,16.40
1,2016-06-01 00:01:04,2016-06-01 00:17:22,1,4.80,-74.014335632324219,40.714382171630859,1,N,-73.988952636718750,40.774246215820313,1,17.00,0.50,0.50,2.00,0.00,0.30,20.30
1,2016-06-01 00:01:04,2016-06-01 00:12:43,1,2.40,-73.986427307128906,40.741825103759766,1,N,-73.983222961425781,40.767063140869141,1,10.50,0.50,0.50,2.36,0.00,0.30,14.16
2,2016-06-01 00:01:04,2016-06-01 00:11:52,5,1.92,-74.007987976074219,40.739841461181641,1,N,-73.981636047363281,40.737209320068359,1,9.00,0.50,0.50,2.58,0.00,0.30,12.88
2,2016-06-01 00:01:04,2016-06-01 00:10:38,1,1.27,-73.985382080078125,40.758319854736328,1,N,-73.972671508789063,40.755958557128906,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
2,2016-06-01 00:01:04,2016-06-01 00:23:53,2,4.95,-74.001220703125000,40.731815338134766,1,N,-73.975456237792969,40.670696258544922,1,19.50,0.50,0.50,4.16,0.00,0.30,24.96
2,2016-06-01 00:01:06,2016-06-01 00:19:09,1,8.66,-73.873138427734375,40.774131774902344,1,N,-73.972648620605469,40.756359100341797,1,26.00,0.50,0.50,6.57,5.54,0.30,39.41
1,2016-06-01 00:01:07,2016-06-01 00:22:50,1,9.30,-73.862747192382812,40.768833160400391,1,N,-73.986610412597656,40.750316619873047,1,29.00,0.50,0.50,7.00,5.54,0.30,42.84
1,2016-06-01 00:01:07,2016-06-01 00:08:50,1,1.10,-73.994888305664063,40.719535827636719,1,N,-73.979049682617188,40.721923828125000,1,7.00,0.50,0.50,2.05,0.00,0.30,10.35
2,2016-06-01 00:01:07,2016-06-01 00:10:08,1,1.46,-73.973999023437500,40.679714202880859,1,N,-73.980873107910156,40.667800903320313,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
2,2016-06-01 00:01:07,2016-06-01 00:08:07,1,1.66,-73.971763610839844,40.757751464843750,1,N,-73.992698669433594,40.751831054687500,1,7.50,0.50,0.50,1.76,0.00,0.30,10.56
1,2016-06-01 00:01:08,2016-06-01 00:09:45,1,1.60,-73.986953735351563,40.736549377441406,1,N,-74.003677368164063,40.720901489257813,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:01:08,2016-06-01 00:03:39,2,0.29,-74.004425048828125,40.743953704833984,1,N,-74.005355834960937,40.740161895751953,2,3.50,0.50,0.50,0.00,0.00,0.30,4.80
2,2016-06-01 00:01:08,2016-06-01 00:10:11,1,2.59,-73.987487792968750,40.741950988769531,1,N,-73.962356567382813,40.773918151855469,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
2,2016-06-01 00:01:08,2016-06-01 00:04:59,1,0.47,0.000000000000000,0.000000000000000,1,N,0.000000000000000,0.000000000000000,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:01:08,2016-06-01 00:01:13,1,0.02,0.000000000000000,0.000000000000000,1,N,0.000000000000000,0.000000000000000,2,2.50,0.50,0.50,0.00,0.00,0.30,3.80
2,2016-06-01 00:01:10,2016-06-01 00:17:56,1,5.01,-73.998710632324219,40.734859466552734,1,N,-73.946693420410156,40.784030914306641,1,16.50,0.50,0.50,3.56,0.00,0.30,21.36
1,2016-06-01 00:01:12,2016-06-01 00:10:05,1,1.40,-73.984924316406250,40.747863769531250,1,N,-73.987930297851563,40.759666442871094,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
2,2016-06-01 00:01:12,2016-06-01 00:14:37,1,4.13,-73.980415344238281,40.766216278076172,1,N,-73.946578979492187,40.805702209472656,1,14.00,0.50,0.50,3.82,0.00,0.30,19.12
2,2016-06-01 00:01:13,2016-06-01 00:03:47,1,0.68,-73.950889587402344,40.779037475585938,1,N,-73.959823608398438,40.778793334960938,1,4.00,0.50,0.50,1.00,0.00,0.30,6.30
2,2016-06-01 00:01:13,2016-06-01 00:34:25,4,9.32,-73.990089416503906,40.770053863525391,1,N,-73.940872192382812,40.682765960693359,1,30.50,0.50,0.50,7.95,0.00,0.30,39.75
2,2016-06-01 00:01:13,2016-06-01 00:16:15,1,8.17,-73.873664855957031,40.773910522460938,1,N,-73.975608825683594,40.751552581787109,1,23.50,0.50,0.50,7.58,5.54,0.30,37.92
2,2016-06-01 00:01:14,2016-06-01 00:06:01,1,0.58,-73.995552062988281,40.717048645019531,1,N,-73.990974426269531,40.717285156250000,1,5.00,0.50,0.50,1.26,0.00,0.30,7.56
1,2016-06-01 00:01:15,2016-06-01 00:05:34,1,1.40,-73.963493347167969,40.757541656494141,1,N,-73.960128784179687,40.773345947265625,1,6.00,0.50,0.50,1.00,0.00,0.30,8.30
1,2016-06-01 00:01:15,2016-06-01 00:08:13,1,1.20,-74.001228332519531,40.727775573730469,1,N,-74.005538940429687,40.740139007568359,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:01:15,2016-06-01 00:05:58,1,1.03,-73.983436584472656,40.744213104248047,1,N,-73.974121093750000,40.753372192382812,1,5.50,0.50,0.50,1.36,0.00,0.30,8.16
1,2016-06-01 00:01:16,2016-06-01 00:14:31,1,4.50,-74.008033752441406,40.711914062500000,1,N,-73.989295959472656,40.741123199462891,1,15.50,0.50,0.50,3.35,0.00,0.30,20.15
1,2016-06-01 00:01:16,2016-06-01 00:28:29,1,6.00,-73.982444763183594,40.765575408935547,1,N,-73.891799926757813,40.744037628173828,2,23.00,0.50,0.50,0.00,0.00,0.30,24.30
1,2016-06-01 00:01:17,2016-06-01 00:05:30,1,0.70,-73.981544494628906,40.758808135986328,1,N,-73.983520507812500,40.750076293945312,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:01:17,2016-06-01 00:06:04,1,0.80,-73.975051879882813,40.792678833007813,1,N,-73.966888427734375,40.795623779296875,1,5.50,0.50,0.50,1.36,0.00,0.30,8.16
2,2016-06-01 00:01:18,2016-06-01 00:18:24,1,3.31,-73.989990234375000,40.756908416748047,1,N,-73.985252380371094,40.727596282958984,2,14.00,0.50,0.50,0.00,0.00,0.30,15.30
2,2016-06-01 00:01:18,2016-06-01 00:07:07,1,1.26,-73.977569580078125,40.758140563964844,1,N,-73.990638732910156,40.750999450683594,1,6.50,0.50,0.50,1.56,0.00,0.30,9.36
1,2016-06-01 00:01:18,2016-06-01 00:26:32,1,12.10,-73.862792968750000,40.769268035888672,1,N,-73.997467041015625,40.682128906250000,1,36.00,0.50,0.50,6.50,0.00,0.30,43.80
2,2016-06-01 00:01:19,2016-06-01 00:09:21,1,1.41,-73.993286132812500,40.736301422119141,1,N,-73.997070312500000,40.721393585205078,1,7.50,0.50,0.50,1.25,0.00,0.30,10.05
2,2016-06-01 00:01:19,2016-06-01 00:09:43,1,1.75,-73.983467102050781,40.693836212158203,1,N,-73.958992004394531,40.682964324951172,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
2,2016-06-01 00:01:19,2016-06-01 00:21:07,3,9.81,-73.862815856933594,40.768802642822266,1,N,-73.958786010742187,40.687526702880859,1,29.00,0.50,0.50,6.00,0.00,0.30,36.30
1,2016-06-01 00:01:20,2016-06-01 00:09:08,3,1.80,-74.004180908203125,40.742122650146484,1,N,-73.989448547363281,40.758762359619141,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
1,2016-06-01 00:01:20,2016-06-01 00:06:31,1,0.60,-73.991661071777344,40.727210998535156,1,N,-73.983634948730469,40.726016998291016,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:01:20,2016-06-01 00:17:18,1,9.60,-73.871116638183594,40.773834228515625,1,N,-73.979393005371094,40.724330902099609,1,27.50,0.50,0.50,5.00,0.00,0.30,33.80
1,2016-06-01 00:01:21,2016-06-01 00:17:42,1,6.50,-73.965240478515625,40.759319305419922,1,N,-74.017265319824219,40.711315155029297,1,20.50,0.50,0.50,2.00,0.00,0.30,23.80
1,2016-06-01 00:01:21,2016-06-01 00:11:30,1,2.10,-74.006126403808594,40.723274230957031,1,N,-73.991455078125000,40.748916625976563,1,9.50,0.50,0.50,3.20,0.00,0.30,14.00
1,2016-06-01 00:01:22,2016-06-01 00:21:30,2,8.70,-73.862899780273438,40.769088745117188,1,N,-73.952629089355469,40.777339935302734,1,27.00,0.50,0.50,8.45,5.54,0.30,42.29
2,2016-06-01 00:01:22,2016-06-01 00:08:48,4,1.38,-73.998130798339844,40.740890502929688,1,N,-73.987442016601563,40.728549957275391,1,7.50,0.50,0.50,2.64,0.00,0.30,11.44
1,2016-06-01 00:01:23,2016-06-01 00:10:55,1,1.90,-74.005256652832031,40.740173339843750,1,N,-73.990470886230469,40.761039733886719,1,9.00,0.50,0.50,2.05,0.00,0.30,12.35
1,2016-06-01 00:01:24,2016-06-01 00:07:37,3,1.30,-73.999114990234375,40.744342803955078,1,N,-74.001678466796875,40.733795166015625,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
2,2016-06-01 00:01:24,2016-06-01 00:07:19,1,1.36,-73.927528381347656,40.770229339599609,1,N,-73.910827636718750,40.776191711425781,1,7.00,0.50,0.50,1.66,0.00,0.30,9.96
2,2016-06-01 00:01:25,2016-06-01 00:03:48,1,0.97,-73.972129821777344,40.786640167236328,1,N,-73.981018066406250,40.774261474609375,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:01:26,2016-06-01 00:23:36,4,16.16,-73.776817321777344,40.645481109619141,1,N,-73.850708007812500,40.831260681152344,2,43.00,0.50,0.50,0.00,5.54,0.30,49.84
2,2016-06-01 00:01:26,2016-06-01 00:10:11,1,3.30,-74.001693725585938,40.751041412353516,1,N,-73.971008300781250,40.789279937744141,1,11.00,0.50,0.50,2.46,0.00,0.30,14.76
2,2016-06-01 00:01:26,2016-06-01 00:08:22,5,1.07,-74.003601074218750,40.751853942871094,1,N,-73.988159179687500,40.749172210693359,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:01:27,2016-06-01 00:10:34,1,2.90,-73.979064941406250,40.758659362792969,1,N,-73.949203491210938,40.787139892578125,1,10.50,0.50,0.50,2.00,0.00,0.30,13.80
2,2016-06-01 00:01:27,2016-06-01 00:15:52,1,3.39,-73.992668151855469,40.745571136474609,1,N,-73.959991455078125,40.780769348144531,1,13.00,0.50,0.50,2.86,0.00,0.30,17.16
1,2016-06-01 00:01:28,2016-06-01 00:06:18,1,0.90,-74.004501342773438,40.708538055419922,1,N,-73.989746093750000,40.714481353759766,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
1,2016-06-01 00:01:28,2016-06-01 00:20:35,1,6.20,-73.996917724609375,40.737323760986328,1,N,-73.934463500976562,40.802310943603516,1,19.50,0.50,0.50,2.00,0.00,0.30,22.80
1,2016-06-01 00:01:29,2016-06-01 00:03:33,1,0.70,-73.967628479003906,40.803173065185547,1,N,-73.965881347656250,40.795055389404297,1,4.00,0.50,0.50,0.53,0.00,0.30,5.83
1,2016-06-01 00:01:29,2016-06-01 00:15:52,1,2.20,-74.000740051269531,40.742267608642578,1,N,-73.989631652832031,40.726387023925781,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
1,2016-06-01 00:01:29,2016-06-01 00:12:40,1,2.30,-74.006706237792969,40.743709564208984,1,N,-73.993492126464844,40.721900939941406,1,10.50,0.50,0.50,2.35,0.00,0.30,14.15
2,2016-06-01 00:01:29,2016-06-01 00:12:02,3,1.72,-74.003356933593750,40.724033355712891,1,N,-73.984107971191406,40.729198455810547,1,9.00,0.50,0.50,2.06,0.00,0.30,12.36
2,2016-06-01 00:01:29,2016-06-01 00:15:23,2,3.23,-74.001670837402344,40.725978851318359,1,N,-73.948318481445312,40.706829071044922,1,13.50,0.50,0.50,1.20,0.00,0.30,16.00
1,2016-06-01 00:01:30,2016-06-01 00:08:03,1,1.00,-73.972785949707031,40.762100219726562,1,N,-73.984725952148437,40.769378662109375,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
1,2016-06-01 00:01:30,2016-06-01 00:09:12,1,1.90,-74.009483337402344,40.738113403320312,1,N,-74.007369995117188,40.716133117675781,1,8.00,0.50,0.50,1.00,0.00,0.30,10.30
2,2016-06-01 00:01:30,2016-06-01 00:13:13,1,2.14,-73.951286315917969,40.778549194335938,1,N,-73.975646972656250,40.782920837402344,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
1,2016-06-01 00:01:31,2016-06-01 00:20:53,2,3.40,-73.927818298339844,40.677249908447266,1,N,-73.954811096191406,40.705799102783203,2,15.00,0.50,0.50,0.00,0.00,0.30,16.30
1,2016-06-01 00:01:31,2016-06-01 00:10:13,1,1.80,-73.954299926757812,40.821388244628906,1,N,-73.939994812011719,40.840415954589844,1,8.50,0.50,0.50,2.45,0.00,0.30,12.25
2,2016-06-01 00:01:31,2016-06-01 00:08:41,1,2.30,-73.988853454589844,40.758510589599609,1,N,-73.976867675781250,40.787700653076172,1,8.50,0.50,0.50,1.96,0.00,0.30,11.76
2,2016-06-01 00:01:31,2016-06-01 00:22:39,5,2.72,-74.006286621093750,40.739650726318359,1,N,-73.974670410156250,40.757419586181641,1,14.50,0.50,0.50,3.16,0.00,0.30,18.96
1,2016-06-01 00:01:32,2016-06-01 00:11:39,1,3.80,-73.958877563476562,40.717620849609375,1,N,-73.989860534667969,40.691204071044922,1,13.00,0.50,0.50,2.00,0.00,0.30,16.30
1,2016-06-01 00:01:32,2016-06-01 00:05:35,1,1.30,-73.972557067871094,40.762588500976562,1,N,-73.955902099609375,40.767944335937500,1,6.00,0.50,0.50,1.45,0.00,0.30,8.75
1,2016-06-01 00:01:32,2016-06-01 00:17:31,1,4.30,-73.984657287597656,40.743534088134766,1,N,-73.965950012207031,40.792255401611328,2,15.50,0.50,0.50,0.00,0.00,0.30,16.80
2,2016-06-01 00:01:32,2016-06-01 00:18:18,3,4.30,-73.973930358886719,40.743091583251953,1,N,-73.920936584472656,40.756496429443359,1,15.50,0.50,0.50,4.20,0.00,0.30,21.00
2,2016-06-01 00:01:32,2016-06-01 00:22:50,1,4.88,-73.997001647949219,40.747337341308594,1,N,-73.948387145996094,40.796535491943359,1,18.50,0.50,0.50,3.96,0.00,0.30,23.76
1,2016-06-01 00:01:33,2016-06-01 00:09:41,1,1.20,-73.995155334472656,40.739944458007813,1,N,-73.993309020996094,40.736320495605469,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
2,2016-06-01 00:01:33,2016-06-01 00:06:44,6,1.05,-73.986022949218750,40.756500244140625,1,N,-73.989059448242188,40.748409271240234,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:01:33,2016-06-01 00:15:32,4,1.92,-73.989944458007813,40.757522583007812,1,N,-74.006462097167969,40.739711761474609,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
2,2016-06-01 00:01:33,2016-06-01 00:20:59,1,4.51,-73.990783691406250,40.736431121826172,1,N,-73.974197387695313,40.686218261718750,1,17.50,0.50,0.50,4.70,0.00,0.30,23.50
2,2016-06-01 00:01:34,2016-06-01 00:14:54,3,2.71,0.000000000000000,0.000000000000000,1,N,0.000000000000000,0.000000000000000,1,12.50,0.50,0.50,3.00,0.00,0.30,16.80
2,2016-06-01 00:01:34,2016-06-01 00:17:01,2,3.53,-73.981330871582031,40.710815429687500,1,N,-73.981330871582031,40.710815429687500,1,13.50,0.50,0.50,2.96,0.00,0.30,17.76
1,2016-06-01 00:01:35,2016-06-01 00:12:11,1,2.00,-73.958305358886719,40.713432312011719,1,N,-73.931015014648438,40.703750610351563,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
2,2016-06-01 00:01:35,2016-06-01 00:34:08,1,18.52,-73.789909362792969,40.646751403808594,2,N,-73.962631225585937,40.801631927490234,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
2,2016-06-01 00:01:35,2016-06-01 00:27:54,6,6.99,-74.004791259765625,40.707710266113281,1,N,-73.984771728515625,40.768428802490234,1,24.50,0.50,0.50,0.00,0.00,0.30,25.80
1,2016-06-01 00:01:35,2016-06-01 00:14:22,2,6.30,-74.002479553222656,40.750179290771484,1,N,-73.957237243652344,40.821239471435547,1,19.00,0.50,0.50,4.05,0.00,0.30,24.35
1,2016-06-01 00:01:35,2016-06-01 00:13:24,1,1.90,-73.977928161621094,40.757801055908203,1,N,-73.994972229003906,40.734172821044922,1,10.00,0.50,0.50,2.25,0.00,0.30,13.55
1,2016-06-01 00:01:36,2016-06-01 00:03:56,2,0.60,-73.991081237792969,40.739444732666016,1,N,-73.994956970214844,40.745033264160156,2,4.00,0.50,0.50,0.00,0.00,0.30,5.30
1,2016-06-01 00:01:36,2016-06-01 00:22:08,1,6.70,-73.967735290527344,40.802940368652344,1,N,-73.901420593261719,40.856948852539063,1,22.00,0.50,0.50,5.80,0.00,0.30,29.10
2,2016-06-01 00:01:36,2016-06-01 00:30:55,2,18.82,-73.781974792480469,40.644779205322266,1,N,-74.011886596679688,40.576797485351562,2,51.50,0.50,0.50,0.00,0.00,0.30,52.80
2,2016-06-01 00:01:37,2016-06-01 00:10:42,2,1.90,-73.989555358886719,40.730300903320312,1,N,-74.008262634277344,40.719963073730469,1,9.00,0.50,0.50,2.06,0.00,0.30,12.36
1,2016-06-01 00:01:38,2016-06-01 00:10:20,1,1.40,-73.986595153808594,40.757968902587891,1,N,-73.986129760742188,40.750164031982422,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
2,2016-06-01 00:01:38,2016-06-01 00:08:43,1,1.01,-74.004257202148438,40.721790313720703,1,N,-73.991744995117188,40.722347259521484,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
2,2016-06-01 00:01:38,2016-06-01 00:28:21,5,4.85,-73.987724304199219,40.758960723876953,1,N,-73.914619445800781,40.756923675537109,2,20.00,0.50,0.50,0.00,0.00,0.30,21.30
2,2016-06-01 00:01:38,2016-06-01 00:16:25,1,5.48,0.000000000000000,0.000000000000000,1,N,0.000000000000000,0.000000000000000,1,18.00,0.50,0.50,3.86,0.00,0.30,23.16
2,2016-06-01 00:01:39,2016-06-01 00:10:26,1,2.44,-74.008842468261719,40.718700408935547,1,N,-73.985542297363281,40.739120483398437,1,9.00,0.50,0.50,2.00,0.00,0.30,12.30
2,2016-06-01 00:01:39,2016-06-01 00:31:02,1,13.39,-73.988967895507813,40.723011016845703,1,N,-73.859718322753906,40.839958190917969,1,39.00,0.50,0.50,5.00,0.00,0.30,45.30
2,2016-06-01 00:01:39,2016-06-01 00:14:10,1,6.62,-73.877082824707031,40.771839141845703,1,N,-73.940696716308594,40.811740875244141,1,20.00,0.50,0.50,2.50,5.54,0.30,29.34
2,2016-06-01 00:01:39,2016-06-01 00:19:21,2,4.39,-74.007339477539062,40.705650329589844,1,N,-73.955360412597656,40.687931060791016,1,16.00,0.50,0.50,3.46,0.00,0.30,20.76
1,2016-06-01 00:01:40,2016-06-01 00:18:48,1,4.50,-74.001892089843750,40.739589691162109,1,N,-73.953330993652344,40.779571533203125,1,16.50,0.50,0.50,1.20,0.00,0.30,19.00
2,2016-06-01 00:01:40,2016-06-01 00:11:54,1,2.91,-73.988624572753906,40.745468139648438,1,N,-74.009468078613281,40.710353851318359,1,11.00,0.50,0.50,1.00,0.00,0.30,13.30
1,2016-06-01 00:01:41,2016-06-01 00:08:42,1,1.50,-73.970390319824219,40.759056091308594,1,N,-73.984603881835938,40.738685607910156,1,7.00,0.50,0.50,2.45,0.00,0.30,10.75
2,2016-06-01 00:01:41,2016-06-01 00:08:54,1,1.49,-73.983505249023437,40.744110107421875,1,N,-73.979774475097656,40.761215209960938,2,7.50,0.50,0.50,0.00,0.00,0.30,8.80
1,2016-06-01 00:01:42,2016-06-01 00:05:10,1,0.80,-74.002975463867188,40.739227294921875,1,N,-73.994682312011719,40.750476837158203,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
1,2016-06-01 00:01:43,2016-06-01 00:16:15,2,2.20,-74.001235961914062,40.747463226318359,1,N,-73.983390808105469,40.726825714111328,1,11.00,0.50,0.50,1.00,0.00,0.30,13.30
